id,price
0,763.8072951477296
1,5986.387518292837
2,5853.778027609368
3,1131.7750988166085
4,3214.903310209969
5,562.060215353088
6,1450.8715654418784
7,849.9616246076265
8,8530.982691640482
9,681.2552913469011
10,692.8487099669882
11,3719.448463370699
12,5568.554859847256
13,10524.204224697298
14,724.2205021964688
15,7525.190981661313
16,6606.629067219765
17,5269.149607673297
18,8724.18349640979
19,2103.136337263925
20,484.1597708534034
21,755.0715995264675
22,3008.384364254633
23,2397.886651496893
24,1033.6955769349906
25,3212.3183787158537
26,510.7716094298349
27,1765.8334150309468
28,1046.5672169736645
29,482.5899409897458
30,5200.954334634187
31,5947.78834502205
32,2332.500206367461
33,8326.883777782128
34,686.1669566360379
35,16615.90092014589
36,617.8491525047754
37,9961.664547182625
38,953.5154038712134
39,1058.2260863217784
40,1627.1005586116253
41,4084.101160629949
42,12948.782367710715
43,1931.3549119432073
44,8057.504444110268
45,1143.7969024937374
46,5775.463608798864
47,2443.9770109831475
48,1090.5428661735152
49,15429.681490345041
50,3105.2591984472997
51,12877.037512721852
52,1353.8112514360275
53,3313.9893005989543
54,8550.006834854032
55,10322.982727274828
56,1257.219712054323
57,735.7437529629809
58,2806.0156521469066
59,8560.939195290572
60,5972.8591726198365
61,17141.192462867722
62,550.4507610490472
63,10053.17607780798
64,4794.584556706706
65,3149.0266888387873
66,782.0111679427213
67,718.1552390730631
68,9980.742708710357
69,2543.5149358784706
70,7210.916843366614
71,4533.699813977414
72,1739.6305143383481
73,2726.751238331885
74,8691.453245920933
75,3914.6507600508653
76,14140.765370628733
77,7495.0713194580385
78,16314.590794362719
79,5962.97562968932
80,4714.135543107698
81,15685.737081279241
82,5280.555996512851
83,8929.137368210451
84,982.7139572771413
85,2262.213805571284
86,2149.7179813087214
87,3014.4453528152962
88,10102.938531420186
89,8652.458953520141
90,673.8597338669981
91,2472.139796688381
92,4196.153117898169
93,711.3938653276665
94,9982.103900408314
95,5652.080342919484
96,5564.622058431431
97,1355.7239335926465
98,746.8138518754463
99,830.4849288408141
100,2632.6246238172157
101,17818.061909531956
102,4294.302844496064
103,1844.0728352592275
